"Raster.Cell","Sen2.5","month","year","AOD","Temp","Elev","MSLP","Vsby","WdVl","NDVI","LC_MedDev","LC_LowDev","LC_HighDev","PS","relh","Popd","x","y","primary","secondary","motorway"
3798,5.31377840042114,3,17,0.073776185512543,34.0881843566895,202.651107788086,1021.36767578125,8.34957027435303,8.8166446685791,0.18069551885128,0.177,0.247,8.8166446685791,13.146420253446,69.6275010307637,0.002801994029417,-87.91436786,43.056944996,83.3885145787332,8613.32851561246,1269.4493310073
3798,4.57971048355103,4,17,0.136205658316612,48.1347007751465,202.651107788086,1014.68676757812,9.29458618164062,8.12180614471436,0.319709330797195,0.177,0.247,8.12180614471436,13.146420253446,68.1291281597948,0.002801994029417,-87.91436786,43.056944996,83.3885145787332,8613.32851561246,1269.4493310073
3798,4.6101770401001,5,17,0.176762074232101,52.868824005127,202.651107788086,1011.59497070312,9.19495391845703,7.24048185348511,0.431757569313049,0.177,0.247,7.24048185348511,13.146420253446,69.4892032037647,0.002801994029417,-87.91436786,43.056944996,83.3885145787332,8613.32851561246,1269.4493310073
3798,5.7046332359314,6,17,0.227411732077599,67.2735443115234,202.651107788086,1011.98602294922,9.80792140960693,6.89260101318359,0.434984147548676,0.177,0.247,6.89260101318359,13.146420253446,65.3124207430776,0.002801994029417,-87.91436786,43.056944996,83.3885145787332,8613.32851561246,1269.4493310073
3798,6.81260347366333,7,17,0.176672056317329,69.604736328125,202.651107788086,1015.87036132812,9.52304553985596,5.54361581802368,0.484767079353333,0.177,0.247,5.54361581802368,13.146420253446,74.0939071865807,0.002801994029417,-87.91436786,43.056944996,83.3885145787332,8613.32851561246,1269.4493310073
3798,7.30085515975952,8,17,0.22229015827179,66.6363220214844,202.651107788086,1016.34759521484,9.59861183166504,5.5169415473938,0.459587246179581,0.177,0.247,5.5169415473938,13.146420253446,73.3175142545084,0.002801994029417,-87.91436786,43.056944996,83.3885145787332,8613.32851561246,1269.4493310073
3798,8.29567527770996,9,17,0.224651321768761,63.6536865234375,202.651107788086,1017.57867431641,9.30677318572998,5.4032678604126,0.406396597623825,0.177,0.247,5.4032678604126,13.146420253446,72.1293493976049,0.002801994029417,-87.91436786,43.056944996,83.3885145787332,8613.32851561246,1269.4493310073
3798,4.39599847793579,10,17,0.13659979403019,54.488037109375,202.651107788086,1015.27386474609,9.45321369171143,7.75754594802856,0.400580525398254,0.177,0.247,7.75754594802856,13.146420253446,71.9908423703125,0.002801994029417,-87.91436786,43.056944996,83.3885145787332,8613.32851561246,1269.4493310073
3798,7.16752290725708,11,17,0.093793384730816,37.9686393737793,202.651107788086,1018.83929443359,8.93217754364014,7.48163318634033,0.295713543891907,0.177,0.247,7.48163318634033,13.146420253446,69.0543392582112,0.002801994029417,-87.91436786,43.056944996,83.3885145787332,8613.32851561246,1269.4493310073
3798,8.52170944213867,12,17,0.108541235327721,24.9171257019043,202.651107788086,1019.06774902344,8.87734985351562,7.81613254547119,0.169055372476578,0.177,0.247,7.81613254547119,13.146420253446,68.6274413232661,0.002801994029417,-87.91436786,43.056944996,83.3885145787332,8613.32851561246,1269.4493310073
3798,9.03490447998047,1,18,0.226155668497086,23.4095058441162,202.651107788086,1022.31646728516,8.33664703369141,8.52522087097168,0.157772272825241,0.177,0.247,8.52522087097168,13.146420253446,72.4515764497325,0.002801994029417,-87.91436786,43.056944996,83.3885145787332,8613.32851561246,1269.4493310073
3798,4.86382961273193,3,18,0.090272016823292,32.8152465820312,202.651107788086,1019.916015625,9.46278095245361,7.50044059753418,0.192162334918976,0.177,0.247,7.50044059753418,13.146420253446,66.4368877113091,0.002801994029417,-87.91436786,43.056944996,83.3885145787332,8613.32851561246,1269.4493310073
3798,5.48905992507935,4,18,0.082226358354092,36.2052764892578,202.651107788086,1017.94842529297,8.65799427032471,8.02108287811279,0.22235107421875,0.177,0.247,8.02108287811279,13.146420253446,64.8067461399573,0.002801994029417,-87.91436786,43.056944996,83.3885145787332,8613.32851561246,1269.4493310073
3798,7.9663200378418,5,18,0.219515785574913,59.2023811340332,202.651107788086,1014.59954833984,8.68685150146484,6.48501491546631,0.368632376194,0.177,0.247,6.48501491546631,13.146420253446,69.3431741179776,0.002801994029417,-87.91436786,43.056944996,83.3885145787332,8613.32851561246,1269.4493310073
3798,7.26989555358887,6,18,0.15997114777565,64.6837768554688,202.651107788086,1013.45233154297,8.88164710998535,6.3911657333374,0.461116135120392,0.177,0.247,6.3911657333374,13.146420253446,75.5655219814452,0.002801994029417,-87.91436786,43.056944996,83.3885145787332,8613.32851561246,1269.4493310073
3798,8.33159828186035,7,18,0.151408419013023,71.3605117797852,202.651107788086,1017.07916259766,9.68775939941406,5.45204591751099,0.437049269676208,0.177,0.247,5.45204591751099,13.146420253446,69.5492912643249,0.002801994029417,-87.91436786,43.056944996,83.3885145787332,8613.32851561246,1269.4493310073
3798,12.0171480178833,8,18,0.277678698301315,70.6436309814453,202.651107788086,1015.08251953125,9.13626098632812,4.81134700775146,0.471825867891312,0.177,0.247,4.81134700775146,13.146420253446,76.5628499599032,0.002801994029417,-87.91436786,43.056944996,83.3885145787332,8613.32851561246,1269.4493310073
3798,6.37162065505981,9,18,0.1849594861269,63.0302543640137,202.651107788086,1019.04956054688,9.21589183807373,5.50408172607422,0.428382068872452,0.177,0.247,5.50408172607422,13.146420253446,77.621835607929,0.002801994029417,-87.91436786,43.056944996,83.3885145787332,8613.32851561246,1269.4493310073
3798,5.98484325408935,10,18,0.128278568387032,48.8469390869141,202.651107788086,1017.30639648438,9.17761135101318,6.8475022315979,0.420582503080368,0.177,0.247,6.8475022315979,13.146420253446,73.7196327118987,0.002801994029417,-87.91436786,43.056944996,83.3885145787332,8613.32851561246,1269.4493310073
3798,8.92444705963135,11,18,0.118470631539822,32.2701263427734,202.651107788086,1018.72637939453,8.88747787475586,7.37036991119385,0.313734531402588,0.177,0.247,7.37036991119385,13.146420253446,71.5761552455146,0.002801994029417,-87.91436786,43.056944996,83.3885145787332,8613.32851561246,1269.4493310073
3798,13.3734273910522,12,18,0.12240693718195,30.2578296661377,202.651107788086,1018.58526611328,7.90294647216797,6.30609035491943,0.264345824718475,0.177,0.247,6.30609035491943,13.146420253446,76.6663088636412,0.002801994029417,-87.91436786,43.056944996,83.3885145787332,8613.32851561246,1269.4493310073
4189,12.8666667938232,3,14,0.027175409719348,27.2143936157227,191.977645874023,1018.85162353516,8.47252082824707,8.40669918060303,0.105563625693321,0.059,0.205,8.40669918060303,13.28844394676,68.523258347894,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,7.6875,4,14,0.084019005298615,42.5520324707031,191.977645874023,1014.22125244141,8.79109859466553,8.71595764160156,0.155178904533386,0.059,0.205,8.71595764160156,13.28844394676,67.2444393358558,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,9.35555553436279,5,14,0.158462807536125,55.1383285522461,191.977645874023,1015.42077636719,9.17967891693115,7.01203203201294,0.252521365880966,0.059,0.205,7.01203203201294,13.28844394676,68.6129068772194,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,8.8125,6,14,0.175291925668716,63.7574310302734,191.977645874023,1013.54797363281,7.34251499176025,6.3810625076294,0.250161379575729,0.059,0.205,6.3810625076294,13.28844394676,74.9197228726408,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,8.70833301544189,7,14,0.249422162771225,66.077018737793,191.977645874023,1015.30883789062,9.46348667144775,6.09674406051636,0.265950262546539,0.059,0.205,6.09674406051636,13.28844394676,69.5198203960138,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,10.0100002288818,8,14,0.214628145098686,67.9388961791992,191.977645874023,1015.60498046875,8.44022464752197,4.94549179077148,0.275338023900986,0.059,0.205,4.94549179077148,13.28844394676,77.8627409378895,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,8.60999965667725,9,14,0.160446435213089,59.1549949645996,191.977645874023,1018.57189941406,8.7931079864502,5.80331230163574,0.265126645565033,0.059,0.205,5.80331230163574,13.28844394676,75.6263892404015,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,6.84000015258789,10,14,0.183613643050194,49.8018264770508,191.977645874023,1012.86920166016,8.65453433990479,7.19535303115845,0.209968447685242,0.059,0.205,7.19535303115845,13.28844394676,73.6199537867597,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,11.8199996948242,11,14,0.250718772411346,31.6947288513184,191.977645874023,1016.7265625,8.05070018768311,8.6045503616333,0.150514602661133,0.059,0.205,8.6045503616333,13.28844394676,71.7951759133356,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,11.3363637924194,12,14,0.167301744222641,31.411600112915,191.977645874023,1022.47277832031,7.50842380523682,7.45567798614502,0.148007154464722,0.059,0.205,7.45567798614502,13.28844394676,76.7507443874125,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,10.5600004196167,1,15,0.138300716876984,21.724817276001,191.977645874023,1021.70642089844,8.15970993041992,8.1436243057251,0.052034605294466,0.059,0.205,8.1436243057251,13.28844394676,71.2954240096721,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,12.2090911865234,3,15,0.076682351529598,32.8187599182129,191.977645874023,1021.66217041016,8.83621883392334,7.75247001647949,0.132416054606438,0.059,0.205,7.75247001647949,13.28844394676,63.5442571309872,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,6.11999988555908,4,15,0.185515806078911,44.1911659240723,191.977645874023,1014.74151611328,8.7600793838501,8.03292846679688,0.168716490268707,0.059,0.205,8.03292846679688,13.28844394676,65.6724548100517,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,6.34000015258789,5,15,0.210288614034653,56.0156478881836,191.977645874023,1018.26239013672,8.33240413665771,7.30664014816284,0.258640021085739,0.059,0.205,7.30664014816284,13.28844394676,70.3523691940206,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,7.6399998664856,6,15,0.142097994685173,63.2859649658203,191.977645874023,1014.11999511719,8.75704002380371,6.00288248062134,0.274456471204758,0.059,0.205,6.00288248062134,13.28844394676,72.7071032955629,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,10.0299997329712,7,15,0.228893533349037,68.3622283935547,191.977645874023,1013.90521240234,9.28992938995361,5.76211881637573,0.244545787572861,0.059,0.205,5.76211881637573,13.28844394676,69.1510492073822,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,9.03636360168457,8,15,0.195981428027153,67.3562316894531,191.977645874023,1015.00274658203,8.55755424499512,5.6907114982605,0.288351982831955,0.059,0.205,5.6907114982605,13.28844394676,73.4705602977415,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,7.96999979019165,9,15,0.246552512049675,65.2238464355469,191.977645874023,1017.66473388672,8.57051849365234,5.73433685302734,0.253303468227386,0.059,0.205,5.73433685302734,13.28844394676,75.0730377345431,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,5.80000019073486,10,15,0.23126944899559,51.9808616638184,191.977645874023,1018.34368896484,9.36377334594727,8.30903911590576,0.213574528694153,0.059,0.205,8.30903911590576,13.28844394676,69.5354778014947,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,8.90999984741211,11,15,0.120538599789143,43.2107353210449,191.977645874023,1018.59912109375,8.73092365264893,9.05841636657715,0.203422695398331,0.059,0.205,9.05841636657715,13.28844394676,72.1320994564361,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,7.36999988555908,12,15,0.115810908377171,36.9667816162109,191.977645874023,1014.75903320312,7.16921138763428,8.7621374130249,0.123416624963284,0.059,0.205,8.7621374130249,13.28844394676,81.5638566401166,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,7.127272605896,3,16,0.109249427914619,38.6405029296875,191.977645874023,1014.97778320312,7.79070711135864,7.72437763214111,0.132809862494469,0.059,0.205,7.72437763214111,13.28844394676,76.3945495929817,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,8.86999988555908,4,16,0.114344581961632,41.9841270446777,191.977645874023,1017.0205078125,8.59558773040771,8.20772457122803,0.183987259864807,0.059,0.205,8.20772457122803,13.28844394676,70.7749482505588,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,8.01111125946045,5,16,0.1751319617033,55.3743209838867,191.977645874023,1015.52416992188,9.12116146087646,6.72903108596802,0.249003797769547,0.059,0.205,6.72903108596802,13.28844394676,65.9734789320776,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,5.26000022888184,6,16,0.112581558525562,67.0523529052734,191.977645874023,1014.41741943359,9.64970684051514,6.15010976791382,0.255156129598618,0.059,0.205,6.15010976791382,13.28844394676,65.8290168580773,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,6.94000005722046,7,16,0.210875257849693,71.6793746948242,191.977645874023,1014.88287353516,9.66427516937256,5.86953258514404,0.244033366441727,0.059,0.205,5.86953258514404,13.28844394676,71.2034683910314,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,7.59000015258789,8,16,0.244719937443733,72.0683212280273,191.977645874023,1015.90985107422,9.43937873840332,5.01635980606079,0.277054786682129,0.059,0.205,5.01635980606079,13.28844394676,73.4302171787353,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,4.59999990463257,9,16,0.114675618708134,65.678337097168,191.977645874023,1017.60174560547,9.63195419311523,6.40214443206787,0.236160323023796,0.059,0.205,6.40214443206787,13.28844394676,74.9741222079036,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,5.94444465637207,10,16,0.0854547098279,54.3270568847656,191.977645874023,1018.69494628906,9.24877834320068,6.21025228500366,0.235575124621391,0.059,0.205,6.21025228500366,13.28844394676,76.7991931863371,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,9.31999969482422,11,16,0.106685601174831,44.5940093994141,191.977645874023,1018.45556640625,8.83493041992188,6.92915630340576,0.193792060017586,0.059,0.205,6.92915630340576,13.28844394676,73.6926612084229,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,8.51000022888184,12,16,0.315270215272903,25.2152061462402,191.977645874023,1020.00872802734,8.32600784301758,8.74853992462158,0.009816026315093,0.059,0.205,8.74853992462158,13.28844394676,72.3485634440827,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,10.2749996185303,2,17,0.151232212781906,34.1499557495117,191.977645874023,1014.14349365234,8.78076648712158,8.3313627243042,0.153039082884789,0.059,0.205,8.3313627243042,13.28844394676,67.1193806121126,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4189,5.15999984741211,3,17,0.096327096223831,34.0881843566895,191.977645874023,1021.36767578125,8.34957027435303,8.8166446685791,0.132325947284698,0.059,0.205,8.8166446685791,13.28844394676,69.688032546138,0.005394664989956,-87.92616786,43.040284996,8283.20215220887,4185.7538564199,15923.6376905318
4557,12.460000038147,3,14,0.189506962895393,26.7106037139893,264.382232666016,1018.85162353516,8.66270542144775,8.0729398727417,0.176828369498253,0.231,0.231,8.0729398727417,37.9683956027465,73.078560401383,0.000896877815673,-88.20936786,43.023624996,0,5350.07164001968,0
4557,7.8600001335144,4,14,0.100679583847523,42.3447647094727,264.382232666016,1014.22125244141,8.94484615325928,8.27914619445801,0.307149946689606,0.231,0.231,8.27914619445801,37.9683956027465,71.8531301233151,0.000896877815673,-88.20936786,43.023624996,0,5350.07164001968,0
4557,7.96999979019165,5,14,0.225392490625381,55.0619964599609,264.382232666016,1015.42077636719,9.21963310241699,6.65745210647583,0.439939051866531,0.231,0.231,6.65745210647583,37.9683956027465,73.3375576139617,0.000896877815673,-88.20936786,43.023624996,0,5350.07164001968,0
4557,9.39000034332275,6,14,0.25192654132843,63.9627151489258,264.382232666016,1013.54797363281,7.66226673126221,6.08536195755005,0.44150647521019,0.231,0.231,6.08536195755005,37.9683956027465,78.1262623132265,0.000896877815673,-88.20936786,43.023624996,0,5350.07164001968,0
4557,9.90909099578857,7,14,0.322907418012619,65.6832733154297,264.382232666016,1015.30883789062,9.53715133666992,5.75219488143921,0.462910622358322,0.231,0.231,5.75219488143921,37.9683956027465,75.7988374266564,0.000896877815673,-88.20936786,43.023624996,0,5350.07164001968,0
4557,9.94999980926514,8,14,0.211659923195839,67.5053024291992,264.382232666016,1015.60498046875,8.54672336578369,4.49546241760254,0.461944937705994,0.231,0.231,4.49546241760254,37.9683956027465,83.23010635062,0.000896877815673,-88.20936786,43.023624996,0,5350.07164001968,0
4557,9.39999961853027,9,14,0.095460273325443,58.8705520629883,264.382232666016,1018.57189941406,8.95949554443359,5.47896099090576,0.407300502061844,0.231,0.231,5.47896099090576,37.9683956027465,82.1071689485331,0.000896877815673,-88.20936786,43.023624996,0,5350.07164001968,0
4557,6.84000015258789,10,14,0.130666673183441,49.0842933654785,264.382232666016,1012.86920166016,8.8126220703125,6.79418420791626,0.384942263364792,0.231,0.231,6.79418420791626,37.9683956027465,79.2988133863547,0.000896877815673,-88.20936786,43.023624996,0,5350.07164001968,0
4557,11.381817817688,12,14,0.07937329262495,30.4999217987061,264.382232666016,1022.47277832031,7.69539070129395,7.08829879760742,0.238549470901489,0.231,0.231,7.08829879760742,37.9683956027465,84.1347822682377,0.000896877815673,-88.20936786,43.023624996,0,5350.07164001968,0
4557,11.6000003814697,1,15,0.096015371382236,21.058780670166,264.382232666016,1021.70642089844,8.44887733459473,7.82399702072144,0.091644689440727,0.231,0.231,7.82399702072144,37.9683956027465,77.7032629845392,0.000896877815673,-88.20936786,43.023624996,0,5350.07164001968,0
